Sample_Index,Gene,Mean,Std,Median,Max,Min,CV,Y_Encoded,Y_Label
1935,ENSG00000227986,0.4064418537034004,0.1765143346870019,0.4097576556835111,1.1178899127591015,0.0165608219853292,0.4342810423391735,2,KRAS
1936,ENSG00000234444,1.14803876003511,0.2392602494731251,1.124147421955782,2.26476771292488,0.4806950287114391,0.2084059996422173,1,EGFR
1937,ENSG00000279968,0.0361474942428493,0.0823694129330534,0.0348128970837796,0.2454211553696482,-0.1435857159022401,2.278073042889112,1,EGFR
1938,ENSG00000161681,-0.1799537340171889,0.0435311635910756,-0.1820495355940581,-0.0728994213561622,-0.3443115759105422,-0.2419154177767442,3,Triple-Negative
1939,ENSG00000223711,0.1362180954703011,0.084159672671838,0.138326588479135,0.3295194360739872,-0.1443413223884864,0.6177849905431991,1,EGFR
1940,ENSG00000174576,-0.10381265020863,0.0534238482063132,-0.1048130100521197,0.029135065212696,-0.239652013169005,-0.5146674781321876,3,Triple-Negative
1941,ENSG00000274492,0.0542859524882984,0.0520632169268751,0.0556698235132292,0.2120069625833527,-0.0990395200891439,0.9588784161783624,1,EGFR
1942,ENSG00000204655,-0.0146164134589622,0.0295157137530012,-0.0169745745031503,0.0626980631530725,-0.1043234933387194,-2.02073656451857,1,EGFR
1943,ENSG00000253887,-0.0702543722114691,0.0443760832028212,-0.072861503641417,0.0667409037246771,-0.181715395202104,-0.6317386262521926,1,EGFR
1944,ENSG00000260721,-0.2109851703506056,0.0357718656837778,-0.2087982325136834,-0.0757296728208769,-0.309307499088052,-0.1695548610025102,2,KRAS
1945,ENSG00000001626,0.4198663652833942,0.4153881130326183,0.3517655967687917,2.6723999718967155,-0.1089072038154757,0.9893105384778051,3,Triple-Negative
1946,ENSG00000077063,1.316951295735339,0.7267385493782811,1.2045860232971055,5.585298706773082,0.0916028351151468,0.5518298462769166,1,EGFR
1947,ENSG00000079841,0.175740130311944,0.168695088376334,0.1426074445660768,1.197181868280423,-0.0472399459897414,0.9598575436439912,1,EGFR
1948,ENSG00000151458,3.12295053218828,0.7775550045567966,3.032381534684152,5.637022168742839,1.4371166302746137,0.2489800932616841,2,KRAS
1949,ENSG00000167139,-0.2532959372961634,0.0419646564332844,-0.2542903384320119,-0.1323466717421916,-0.3896479475188959,-0.165680956792385,2,KRAS
1950,ENSG00000181826,-0.0765031939824039,0.0481771780140015,-0.0794058823826502,0.0461061677553022,-0.1960040368882637,-0.6298230666781148,2,KRAS
1951,ENSG00000179363,-0.0184929855061413,0.0835060842502364,-0.0316255037019385,0.3712037950215735,-0.1728083843640447,-4.517997605012979,1,EGFR
1952,ENSG00000260433,-0.0505363239641786,0.0526493874346408,-0.0553010281989296,0.1591594159191487,-0.1619660250355875,-1.0420189577212744,1,EGFR
1953,ENSG00000203808,-0.0258335886710605,0.0565863732119869,-0.0231243981113288,0.1658075915878103,-0.1615291921315564,-2.1912668271161286,2,KRAS
1954,ENSG00000250733,-0.2806172613365055,0.0419918541302284,-0.2798959042168694,-0.1640557154770954,-0.4079020191769649,-0.1496463560145424,1,EGFR
1955,ENSG00000214803,0.0806898852386714,0.0508618395121749,0.0816020664287743,0.2098588680813411,-0.0962491272377528,0.6302591306263956,1,EGFR
1956,ENSG00000279142,-0.0888184408727354,0.0465192951948025,-0.0897676858769491,0.0583293506954161,-0.2089716272237362,-0.5238161456011348,2,KRAS
1957,ENSG00000126231,-0.1128133213312318,0.0459598357631544,-0.1161040620105466,0.0176575309393542,-0.2210044353294877,-0.4074333558690136,2,KRAS
1958,ENSG00000197475,-0.123805889945191,0.0535670584748418,-0.1274740293737333,0.0323656848749939,-0.2585314795212007,-0.4327046600542065,1,EGFR
1959,ENSG00000230054,-0.1049807690697093,0.0418023228967999,-0.102487526044576,-0.0018139482579537,-0.2319751986796372,-0.3982282236023223,2,KRAS
1960,ENSG00000236306,-0.0454436317727094,0.0430886659520473,-0.0429543906930668,0.0892654889473534,-0.1445313192529302,-0.9483870047546876,1,EGFR
1961,ENSG00000049239,1.2564750889746166,0.2192332408997406,1.2230062830921256,2.3043447209931323,0.6711747678700986,0.1744813709477849,1,EGFR
1962,ENSG00000273013,0.1176992367605901,0.0561823487242904,0.1191300189098434,0.304848319003185,-0.0242596894981422,0.477297706369129,2,KRAS
1963,ENSG00000121388,-0.0536785814222131,0.0524564119573958,-0.0536359003367764,0.0783331017170479,-0.1842566530487636,-0.9774137971845926,2,KRAS
1964,ENSG00000174527,0.0669865845532707,0.1330754653307619,0.0432594982703381,0.6706766084954388,-0.1842566530487636,1.9863022304510176,1,EGFR
1965,ENSG00000185787,43.98004607308459,22.02169056605732,48.294434254123246,111.45229945174684,9.540331128874366,0.5007199292666296,1,EGFR
1966,ENSG00000279376,-0.0818620393561841,0.0421271897420547,-0.0839043908550108,0.0496445298712347,-0.1900962679999553,-0.5146748947663443,3,Triple-Negative
1967,ENSG00000225751,-0.0862692504274901,0.054395118260085,-0.0921558602633469,0.1131933757278712,-0.2193700249350109,-0.6306004050639156,1,EGFR
1968,ENSG00000225803,-0.0139862616566612,0.0557407570369066,-0.0168401161860037,0.1382835794383907,-0.1493207561024772,-3.9882450977397146,3,Triple-Negative
1969,ENSG00000249917,-0.0699035454095327,0.0419544906080109,-0.0720340602938897,0.0769728226686136,-0.1725696239172438,-0.6002627333065408,2,KRAS
1970,ENSG00000147394,3.768195793055065,1.6545193539483538,3.463221432314654,12.255984996564,0.7645056297694979,0.439073512650952,2,KRAS
1971,ENSG00000243709,0.1511898412880663,1.8650096229488584,-0.0698066440898247,27.695756403816297,-0.2365900199677384,12.334732676045853,1,EGFR
1972,ENSG00000188293,-0.0564088120334142,0.1056622580717709,-0.0777794384833036,0.661723436524366,-0.2355948728891913,-1.873483753685624,3,Triple-Negative
1973,ENSG00000122584,0.0813462425163285,1.5491372709623807,-0.0620689080824518,23.427321985926746,-0.185873809870557,19.04140632664373,1,EGFR
1974,ENSG00000094755,1.486030726251851,5.518512366419732,0.236209480798084,55.98236257583312,-0.2260715301007644,3.713567380039937,1,EGFR
1975,ENSG00000170044,0.0413350445137959,0.2579047532703813,-0.0495191293515605,2.0587845527897013,-0.1895269798074315,6.23786372232164,1,EGFR
1976,ENSG00000113504,8.63661858458512,4.692721373655175,7.56274732346915,52.31827635384168,3.820931216746085,0.5433510689611993,1,EGFR
1977,ENSG00000196542,0.8140729299661474,1.1690895123326503,0.407027269272721,7.299007584349933,-0.1227385329561863,1.4360815947599657,1,EGFR
1978,ENSG00000197888,0.0350815796382543,0.1502059755415144,-0.0139432953477594,0.6118250369188165,-0.1681152029631465,4.280399374719816,2,KRAS
1979,ENSG00000049247,0.4270093001499968,0.480516120817433,0.4277874936072656,3.785019389650309,-0.1628430992995504,1.1252796317371243,2,KRAS
1980,ENSG00000229565,-0.1129523817944893,0.0380790385063007,-0.117844672032362,0.0833997180949844,-0.2077506708546921,-0.3371545552810244,2,KRAS
1981,ENSG00000243130,0.0628322903802568,0.0728985447992185,0.0547189253258021,0.3411953586599687,-0.1389781297032215,1.1600236776557895,1,EGFR
1982,ENSG00000145888,-0.3069870989445464,0.0377116648352838,-0.3110515326880897,-0.2039826026901916,-0.4053782005477573,-0.122848463175086,2,KRAS
1983,ENSG00000188730,0.0438127995903676,0.0617107806209616,0.0406109012256848,0.2761763809904946,-0.0996218486562758,1.4081889153089575,2,KRAS
1984,ENSG00000236436,-0.2313998024722609,0.0371213232090986,-0.2308083708599255,-0.1215966547677765,-0.3204740734964869,-0.1604276541683322,1,EGFR
1985,ENSG00000248197,-0.1412599961298768,0.0463327704741745,-0.1448628661247104,0.0308062823349804,-0.2499810461961487,-0.3280196229639002,1,EGFR
1986,ENSG00000260551,0.0933048460199864,0.0611796693156271,0.0897786619112963,0.3050485806210027,-0.0445114480015739,0.6556263223380718,3,Triple-Negative
1987,ENSG00000175773,-0.1526334312619852,0.0574908738129433,-0.1528282569221929,0.0154795901829589,-0.298480972695092,-0.3766844536096003,2,KRAS
1988,ENSG00000281706,-0.1214691316793429,0.0478339071937295,-0.1250883547643966,0.0355087725365422,-0.240959288175167,-0.3938271790054696,1,EGFR
1989,ENSG00000151812,-0.0709496262740065,0.0467592522236391,-0.0729347520479097,0.0557353303044298,-0.1871159922189539,-0.6591415077805741,2,KRAS
1990,ENSG00000233968,-0.0708131662303606,0.0493819356859152,-0.0733066171686356,0.1146489630187023,-0.21297976670642,-0.6974537766467866,2,KRAS
1991,ENSG00000105559,0.4225536080673722,0.2004261807292296,0.4019249408522196,1.1489728367303709,-0.1224973199551704,0.4743100846897216,2,KRAS
1992,ENSG00000149527,0.1867742052311908,0.1143771854267859,0.1841660420778096,0.6148277310572633,-0.0865224577139044,0.6123493433784531,1,EGFR
1993,ENSG00000130035,-0.0178839046962011,0.0429232581584629,-0.017235978535214,0.2047961959994666,-0.1351297285436864,-2.4014483062330405,3,Triple-Negative
1994,ENSG00000157343,0.0009250408612487,0.0660852925371393,-0.0070538483723997,0.290790538353959,-0.1624033816505329,70.67636856948221,2,KRAS
1995,ENSG00000172123,1.785198568740328,0.5531788124394038,1.7306787242164794,4.30566462270902,0.5502901681668018,0.3098678900189996,1,EGFR
1996,ENSG00000267745,1.9099163066971183,0.6418731699550785,1.845426583728116,4.581666716894983,0.2913457702692789,0.336072217919803,2,KRAS
1997,ENSG00000119632,2.106544688754953,0.636284808288086,2.0414629583097352,5.1026903021811645,0.8571906340858605,0.3020499831714088,1,EGFR
1998,ENSG00000271943,0.0449883952154046,0.1183255192579921,0.0223374127844362,0.6837718166317325,-0.1729293616295412,2.6295497581985936,2,KRAS
1999,ENSG00000163510,4.6222833380979695,0.583697964931268,4.538735911719631,7.749773671234631,3.279431849984469,0.1262788668387399,2,KRAS
2000,ENSG00000223960,0.9622619856168269,0.286122806292395,0.9227506060676668,2.992356014510048,0.3521209785179546,0.2973408875755509,2,KRAS
2001,ENSG00000233382,0.2324616356993338,0.1251231963273764,0.2283262920331319,0.6051335517777562,-0.0808127955212785,0.5382299477137243,2,KRAS
2002,ENSG00000102901,-0.017644018558271,0.0686535233245001,-0.0211262218602303,0.2296918223642718,-0.2205899257117513,-3.8932432274377335,1,EGFR
2003,ENSG00000135365,1.3010968072383522,0.1667859747514697,1.2830938338007174,1.786706230821373,0.8740886905401016,0.1281877658495071,1,EGFR
2004,ENSG00000284048,-0.160013386679118,0.0598008679822793,-0.1668027195041443,0.0356411015575963,-0.309307499088052,-0.3737475138711169,3,Triple-Negative
2005,ENSG00000162869,2.659886901155024,0.3535311949234676,2.6637213807868725,3.885817943575441,1.7300914920887345,0.1329116157735104,1,EGFR
2006,ENSG00000121853,-0.2039642554502244,0.0332553229843199,-0.2020871883044229,-0.0932027161909479,-0.2955869601986701,-0.1630528517824234,3,Triple-Negative
2007,ENSG00000232006,-0.1211978830731113,0.050104099562172,-0.1230598243040904,0.0488625868525103,-0.2287488164115675,-0.413441495070467,2,KRAS
2008,ENSG00000167216,0.2197567106043814,0.096629344146739,0.214261190925812,0.5897251588109343,0.0147207003264151,0.4396905422163268,1,EGFR
2009,ENSG00000183570,0.045467720543422,0.145142112937724,0.0292759986031439,0.834034115113958,-0.1900962679999553,3.1914992924753687,1,EGFR
2010,ENSG00000069696,-0.4494520409800911,0.0391633922628839,-0.4492486431083075,-0.32465233294227,-0.546732097197136,-0.0871378035251908,1,EGFR
2011,ENSG00000184414,-0.5840237438782397,0.055982817125254,-0.57435132135222,-0.4415307547630351,-0.7383716404439378,-0.0958587322851187,1,EGFR
2012,ENSG00000140459,-0.1839490249065716,0.0743233386421783,-0.193158976088211,0.2380114276427503,-0.312117826041871,-0.404065089939068,3,Triple-Negative
2013,ENSG00000170382,0.327793926915586,0.1513578691095728,0.3020156236182484,0.9606187534014344,0.0277496517285302,0.4617329344823546,2,KRAS
2014,ENSG00000184702,0.868138758414374,0.1276612750596481,0.8526613420219684,1.3618290471471208,0.5738958343767538,0.1470500001552895,0,ALK
2015,ENSG00000174226,0.1055794238641389,0.0857193170246918,0.0957517767468993,0.5699369878269115,-0.0373631176941912,0.8118172624465323,3,Triple-Negative
2016,ENSG00000174697,0.0835187772379194,0.1046653856168717,0.0692988785748011,0.985643884730178,-0.110207318710066,1.2530458253776156,2,KRAS
2017,ENSG00000229028,-0.0883308893578274,0.0534560142152429,-0.0926970225392943,0.1224523858186892,-0.2203899721894142,-0.6052476894641399,1,EGFR
2018,ENSG00000099284,2.3988548064920625,0.7989821283852627,2.2979395344424978,5.287972171893938,0.8973970985730859,0.3330667598369747,2,KRAS
2019,ENSG00000170837,0.7350308036161798,0.4578460708950238,0.6751183569695494,2.60350094848174,-0.0162768036833829,0.6228852447953349,1,EGFR
2020,ENSG00000231690,-0.005311406880759,0.0599627222259171,-0.0097106256380692,0.2581645889098052,-0.1590650986659035,-11.310718753458882,1,EGFR
2021,ENSG00000115705,-0.2448936999257861,0.0404795742606356,-0.2483614375642327,-0.1004423868873974,-0.3466165981544878,-0.1653012196112003,1,EGFR
2022,ENSG00000166118,-0.1424998868805903,0.0462479288791553,-0.1449144661784464,-0.0118740592424381,-0.280820184414185,-0.3245699038129783,3,Triple-Negative
2023,ENSG00000233365,-0.1845322325087286,0.0415415214999534,-0.1839829291455507,0.0533689683637228,-0.2822257097112522,-0.2251301696015865,1,EGFR
2024,ENSG00000249521,-0.1550964750477391,0.0404639128728521,-0.1565436447378634,-0.0345403893897828,-0.2697919804776005,-0.2609119387128786,2,KRAS
2025,ENSG00000198284,-0.0245620856498217,0.0666877258188731,-0.0315543928714063,0.2407109909940544,-0.2298825575538742,-2.7161735573106944,1,EGFR
2026,ENSG00000135824,-0.0561164925649414,0.0338899115268406,-0.0556648586391491,0.0409187347818824,-0.125962325540265,-0.6040283392802385,1,EGFR
2027,ENSG00000256362,-0.1712368053005354,0.0395226776771229,-0.1748095075904338,-0.0530319250027274,-0.2648535448486444,-0.2308206218515447,2,KRAS
2028,ENSG00000233577,-0.2842838026178024,0.0672715082051247,-0.287320980437576,0.1386835563982156,-0.4621717828872042,-0.2366433613848311,3,Triple-Negative
2029,ENSG00000125998,-0.0141851502652115,0.0427810979610323,-0.0152684524844362,0.2498052506231168,-0.1163828595422313,-3.0180348822139287,3,Triple-Negative
2030,ENSG00000137225,0.1301890391616142,0.0516092622892023,0.1249537982245728,0.4532591989246287,-0.0120079899783199,0.3963874282139709,2,KRAS
2031,ENSG00000089558,-0.0825630058350274,0.0587999154300509,-0.0801090397429326,0.1102451063310489,-0.2496892188144773,-0.7122686186321993,2,KRAS
2032,ENSG00000255258,-0.0716595939649772,0.0455786922602211,-0.0725515595022264,0.0851917816089065,-0.1893875980981846,-0.6361332945236272,1,EGFR
2033,ENSG00000164645,0.0478301812210116,0.0488038692960046,0.0480067361166395,0.2489402126098531,-0.0725446913028866,1.020143905194275,1,EGFR
2034,ENSG00000183535,0.0324992143872553,0.0543246854668678,0.0325747311737061,0.179660438448746,-0.1111460126319645,1.6710550067357155,2,KRAS
2035,ENSG00000182346,-0.0329928933905417,0.0404149014936095,-0.0356607520007918,0.0986408737448661,-0.1358345278948221,-1.2253291733707967,1,EGFR
2036,ENSG00000187969,-0.2407256773955092,0.038936441320842,-0.2393935497333048,-0.1307002594731558,-0.3502049163746807,-0.1617528269954238,2,KRAS
2037,ENSG00000165076,-0.0555136948906957,0.0444447780416179,-0.0580188750896034,0.0569963098017575,-0.1701906836939435,-0.8007535017108984,3,Triple-Negative
2038,ENSG00000189037,-0.225730668379586,0.0432590073366612,-0.2309232325766021,-0.0543025512535308,-0.3730304240128844,-0.191648410609498,2,KRAS
2039,ENSG00000254587,-0.1426746425610983,0.041781849843356,-0.142376163932417,-0.0266574527348854,-0.273008540340401,-0.2928675885860251,3,Triple-Negative
2040,ENSG00000167014,-0.1515260913528599,0.0523602239433009,-0.1551062202306982,0.0579021417505592,-0.2742429801078815,-0.3455753344465652,1,EGFR
2041,ENSG00000256494,-0.1095278074092995,0.045478661129683,-0.1103641486320794,0.0383704514809809,-0.2870598128989891,-0.4152627066365213,2,KRAS
2042,ENSG00000084093,1.252904440623538,0.2345418454425038,1.2414966882697662,2.070997545291052,0.7100597406888216,0.1871970166819846,1,EGFR
2043,ENSG00000168769,2.446880227978129,0.4238548473838104,2.463598775624168,3.594315208028177,1.3675280381490225,0.1732218480982053,2,KRAS
2044,ENSG00000110367,1.932094876117848,0.290867626581599,1.9177900912807544,2.900005991352146,1.3709984660823598,0.1505444296409186,2,KRAS
2045,ENSG00000110395,1.612859738887672,0.3290464957824348,1.59508362569993,2.5222651361018253,0.9313298157453276,0.2040130630818111,2,KRAS
2046,ENSG00000172493,0.3885319149298841,0.1079212332112467,0.392108377347139,0.7439084698500606,0.1373821725154856,0.2777595648354233,2,KRAS
2047,ENSG00000138246,1.3724042046050615,0.2361534728780372,1.334764986850904,2.34973886959867,0.8829577575632268,0.1720715743728366,1,EGFR
2048,ENSG00000052723,1.081143572557018,0.2700917242423968,1.050462323834568,1.873549945958301,0.5964532057362695,0.2498180934680791,1,EGFR
2049,ENSG00000056097,3.0925441092282933,0.6262979156727265,3.070594072520384,5.275805603694582,1.906914500144444,0.2025180137685646,2,KRAS
2050,ENSG00000179119,2.103744515522568,0.4893455933550427,2.044487118587448,4.443279151872704,0.994762585643954,0.232605843383533,1,EGFR
2051,ENSG00000135829,4.26729848856677,0.5727025706004584,4.253697440202078,6.230763379435705,3.053465810880561,0.134206976630557,2,KRAS
2052,ENSG00000092201,4.955447962767066,1.3040525097235989,4.825266942668424,11.788761338713154,2.350253991686884,0.2631547920538573,2,KRAS
2053,ENSG00000111642,4.446304701381178,0.6557804179218162,4.422879574367128,6.824887829271619,2.914063146865515,0.1474885297071096,1,EGFR
2054,ENSG00000148337,0.4095188343474985,0.0683141434527435,0.3989641869051682,0.7309943213512813,0.2796558578340841,0.1668115593413301,1,EGFR
2055,ENSG00000176248,0.4318533847748097,0.1450505448509886,0.406566712227846,1.282369467657104,0.1709255494746398,0.3358713657251206,1,EGFR
2056,ENSG00000108819,0.3011097216007911,0.0637538341777352,0.2974955887172531,0.5037261220083293,0.1472879912146594,0.2117225462311524,3,Triple-Negative
2057,ENSG00000137076,1.029008556510396,0.1724801755312303,1.0243051192163914,1.6049975185008882,0.6278236844766238,0.1676161954903363,1,EGFR
2058,ENSG00000123143,0.3447495919480358,0.1779105999036033,0.3343493902422308,1.3335450870791186,-0.2203899721894142,0.5160424947086578,3,Triple-Negative
2059,ENSG00000162734,4.099853988882865,0.7291945728159366,4.045879024726906,6.276815524643805,2.355746191210276,0.1778582350032124,1,EGFR
2060,ENSG00000077549,9.404473420352009,2.026177327169218,9.110652941924911,16.559541727942385,4.8785064070283575,0.2154480194823267,1,EGFR
2061,ENSG00000106976,0.7948282620460524,0.4068083427806078,0.7114251592092818,2.76451279136052,0.1698443123298549,0.51181273248398,1,EGFR
2062,ENSG00000186111,1.9190649251470364,0.3871027475708186,1.8442094678204928,4.650162124273245,1.2021444904548253,0.2017132017610825,1,EGFR
2063,ENSG00000213846,9.81717965258033,5.100563788343142,8.925860591227394,38.72271122010225,2.59699613867055,0.5195543703286327,2,KRAS
2064,ENSG00000185215,1.6411681068672606,0.6924313706972587,1.4710663742342809,5.495372179375497,0.4413071691430684,0.4219111672279107,2,KRAS
2065,ENSG00000107263,0.5611257953425658,0.1754897880507419,0.5033177937719203,1.4420419934251367,0.3214639131000547,0.312740319735988,1,EGFR
2066,ENSG00000147432,-0.0253735436376874,0.0567423930806282,-0.0301610176930805,0.2557266775039151,-0.1676558431415408,-2.2371634615091867,2,KRAS
2067,ENSG00000238022,0.1255588788524469,0.0491010141483435,0.1287630974043667,0.2699003282494566,-0.0734627409613231,0.3910285302940466,2,KRAS
2068,ENSG00000129646,0.0126498449121099,0.0682567005402963,0.0150335827693232,0.2003182814771306,-0.1713717715463823,5.391590577464681,1,EGFR
2069,ENSG00000139053,-0.1432935809578218,0.046691304398154,-0.1460513637650597,0.0128227659008424,-0.2763643402091147,-0.3258663978526506,3,Triple-Negative
2070,ENSG00000261610,-0.0924594684594036,0.0782128239888352,-0.1088264875495298,0.2290031431433985,-0.2433990483771612,-0.8460062052512503,2,KRAS
2071,ENSG00000280326,0.0075471977577724,0.0511938309536607,0.0037585733027257,0.1626653707734577,-0.1254692960162589,6.774181726422157,2,KRAS
2072,ENSG00000118194,0.2763624204427699,0.0771360988738225,0.2675889851686625,0.7384878088442722,0.1284396932343532,0.2791020129658544,1,EGFR
2073,ENSG00000240710,0.1952351205707232,0.0885819216925367,0.188962231807683,0.6492104428406139,0.0216171007006902,0.4536959563117476,3,Triple-Negative
2074,ENSG00000231595,0.1540936265879427,0.0881864476479186,0.1541260414163024,0.5702505612989966,-0.0917550861096464,0.572254200634227,2,KRAS
2075,ENSG00000279873,-0.0289360045767977,0.0566201075628515,-0.034884411056812,0.176204760431419,-0.1792698832940562,-1.957411968615533,1,EGFR
2076,ENSG00000134769,0.3878457585814826,0.1354470590428048,0.3833177996880281,0.9916627988558132,0.0296961578367897,0.3492201831376173,1,EGFR
2077,ENSG00000146592,0.8799672458763825,0.4481276140125047,0.7822794076045372,3.3482361572013493,0.2568620769384885,0.5092490926469442,2,KRAS
2078,ENSG00000120278,2.5526735867185337,0.86822571125312,2.4847595110455485,6.19701006760488,0.6818355420479714,0.3401227303573574,1,EGFR
2079,ENSG00000100276,0.0073585101595346,0.1064245038937003,-0.0058683974698797,0.4426705583259581,-0.185873809870557,14.443150866256278,1,EGFR
2080,ENSG00000116991,2.472529415377788,0.8878968421989526,2.4013289871182657,6.319896481507238,0.7942162336717878,0.359103210519816,1,EGFR
2081,ENSG00000112031,0.2556184493973227,0.0753096850371124,0.2550059400555327,0.5484324261109779,0.0759802547112698,0.2946060394086212,1,EGFR
2082,ENSG00000144136,8.390916135731551,4.2780773816379805,7.174196087256076,28.619111763503632,2.9147750523354867,0.5098456728656452,1,EGFR
2083,ENSG00000232956,1.9533109361696093,0.7343199254978784,1.767413026762808,5.41882723073894,0.9274601864950902,0.3759340884032364,1,EGFR
2084,ENSG00000273604,0.5759473056135958,0.2322526916125132,0.5160223313128746,1.5991624546650551,0.1386024893684635,0.4032463680013278,1,EGFR
2085,ENSG00000112290,2.533132815127563,1.1864981149537728,2.257932964568501,9.247306244832044,0.4895169371209784,0.4683897441029291,0,ALK
2086,ENSG00000143147,0.6865408630514328,0.1995686421249315,0.6436274280695288,1.51752339737201,0.2963914403150196,0.2906829673739422,2,KRAS
2087,ENSG00000033867,1.1896748378110136,0.3248034987021537,1.1409039950092137,3.739391803460056,0.6211395479792069,0.2730164228198309,0,ALK
2088,ENSG00000112297,9.550727096517658,4.298581120689903,8.887364383745147,48.294434254123246,1.6107958491255705,0.4500784680019336,3,Triple-Negative
2089,ENSG00000144152,0.760264902108184,0.3488237560812756,0.6905904202108422,2.757795328524061,0.2461985408273552,0.4588126677784761,1,EGFR
2090,ENSG00000154007,-0.1363287446776973,0.0525807484922757,-0.1424677009552922,0.2802904888960615,-0.2271702013339052,-0.3857191365471713,1,EGFR
2091,ENSG00000224905,0.3674568880785888,0.1435624343980885,0.3430257355848201,1.1103507098657892,0.0706073783110571,0.3906812805604008,2,KRAS
2092,ENSG00000112339,1.2753932930523115,0.366422969520813,1.2351995428947182,4.493874873234988,0.6609058206709747,0.2872996890606145,2,KRAS
2093,ENSG00000164175,-0.1367014850016403,0.0448075330347048,-0.1407133295719924,0.1609736823026054,-0.2226663617843852,-0.3278004700451323,1,EGFR
2094,ENSG00000229921,0.0702887968707562,0.1352474784556911,0.041121309345217,1.0873800177018529,-0.0453739538849192,1.9238946393967804,1,EGFR
2095,ENSG00000158716,5.294170778183957,3.097657155376776,4.486328202240472,35.836301794590035,1.9999268333561813,0.5851060409839941,2,KRAS
2096,ENSG00000080709,0.960184693518483,0.7265345468062127,0.7677132840736475,8.143175549593225,0.1960795829176194,0.7566533659376316,1,EGFR
2097,ENSG00000121858,15.440087285238675,8.566582938514882,13.409778589102832,82.87656976481728,2.225918121358479,0.5548270053132932,2,KRAS
2098,ENSG00000106341,0.0865079343914394,0.1299234958870612,0.064605173210624,1.2575538426981685,-0.0760046512888479,1.501694380488083,2,KRAS
2099,ENSG00000130300,1.1632603941665447,0.4385537449714373,1.0398684541272851,2.9490707967858545,0.4730258911273641,0.3770006931927899,3,Triple-Negative
2100,ENSG00000283632,1.087509904768273,0.1456229405854487,1.06493587633248,1.804208507783489,0.8548707203963527,0.1339037013915417,0,ALK
2101,ENSG00000171105,2.006176162402313,0.4439671089445307,1.9174256880723533,3.879856271762482,1.088400003195218,0.2212990585145404,3,Triple-Negative
2102,ENSG00000161381,1.4854448278504564,0.6687382484606245,1.395709431189231,5.70576537543774,0.3632255856281701,0.450190901751169,1,EGFR
2103,ENSG00000184489,1.3390862899804887,0.5917223939579339,1.209607062485774,4.450872080717547,0.5201126436902526,0.4418818858549414,2,KRAS
2104,ENSG00000169783,0.4657281637060368,0.1953392218936949,0.418662217690964,1.478069442395952,0.2098588680813411,0.419418542683542,0,ALK
2105,ENSG00000090924,0.6094153089320976,0.2096722590775667,0.5552977951584337,1.853706522123329,0.3132955666785121,0.3440491492632258,1,EGFR
2106,ENSG00000141068,0.8972528913378588,0.1999075945328416,0.8723983398112924,1.8642574817292248,0.4509351390939451,0.2227971271995552,0,ALK
2107,ENSG00000272168,0.4406210081583076,0.0796188800111713,0.4286682223057805,0.8971708041461847,0.3105737217177036,0.1806928666776131,2,KRAS
2108,ENSG00000143494,0.4082595439221751,0.172166033821425,0.3861683165777794,1.2975371193224976,0.0452553617940987,0.421696980302414,1,EGFR
2109,ENSG00000138315,0.0827669738465649,0.1025839152945175,0.0656015374624711,0.5573177891857719,-0.1205357724335856,1.239280811166963,1,EGFR
2110,ENSG00000079432,1.857486251635112,0.2349523828996546,1.850737135680951,2.8898424370083,1.3925506532371674,0.1264887520999471,3,Triple-Negative
2111,ENSG00000105287,3.6818190716676673,0.8050876819954388,3.5929548768493693,6.2911923104626535,1.845189503382349,0.2186651434176378,1,EGFR
2112,ENSG00000269292,1.46293755252318,0.3285969433303337,1.449730608201928,2.9376452876899606,0.8008034743160285,0.2246129348680988,3,Triple-Negative
2113,ENSG00000277879,0.645431128547836,0.2531260965443027,0.5964526323912668,2.219771009042524,0.1840181593365072,0.3921753438827266,1,EGFR
2114,ENSG00000279918,0.1603163690422594,0.0541997683716976,0.1605624050822087,0.3661631654480938,0.014518699863355,0.3380589774188141,2,KRAS
2115,ENSG00000180066,0.0901361566656935,0.049870744395219,0.0939009011466169,0.2093699901752257,-0.0557014222748894,0.553220971806534,2,KRAS
2116,ENSG00000271933,0.2481926402496695,0.1576380334158212,0.2814845146472898,0.560550484605234,-0.1781235320672133,0.6351182777800091,1,EGFR
2117,ENSG00000119509,0.393373888278353,0.057396086624194,0.3921061776860752,0.5604010068433395,0.2580823584344042,0.145903501222148,1,EGFR
2118,ENSG00000236467,0.1381503276169366,0.0534632225645461,0.1362999876716598,0.3104730100834085,-0.010131360413682,0.3869650824278464,2,KRAS
2119,ENSG00000241345,-0.0731960539668315,0.0379905243912635,-0.0761907636444316,0.0684308520724372,-0.1613125883251396,-0.5190951326393565,1,EGFR
2120,ENSG00000074054,3.57554997638048,0.534186028356794,3.538268490787825,5.6017404237908925,2.4166389488409097,0.1493992638595165,1,EGFR
2121,ENSG00000143499,6.704965632903168,1.5039394600192897,6.521482856144173,13.090541902246224,3.796259340722663,0.2243020023278001,1,EGFR
2122,ENSG00000184058,0.1773061767884585,0.0655861807433449,0.173012316177503,0.3912612625908296,0.0163530485316082,0.3698826690899751,0,ALK
2123,ENSG00000272167,-0.2933134154388624,0.0364519855228468,-0.2944596140201899,-0.1772469814660902,-0.4104839532089892,-0.1242808082146084,2,KRAS
